Player;PlayerID;Jahr;Woche;GM;BasisGehalt;Garantien;Basis-Woche;Garantien-Woche;sonstiges;Vertragslaufzeit;Spot;CapRabatt;Vertragsende;;;;;;;
Hunter Renfrow;5955;2021;16;Lutz1904;4480000 ;1120000 ;280000 ;70000 ;0,00 ;16;Roster;;2024;;;;;;;
Jace Sternberger;6139;2021;0;Lutz1904;1215000 ;900000 ;;;0,00 ;;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;1;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;2;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;3;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;4;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;5;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;6;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;7;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;8;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;9;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;10;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;11;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;12;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;13;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;14;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;15;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
Jace Sternberger;6139;2021;16;Lutz1904;1215000 ;900000 ;75938 ;56250 ;0,00 ;16;Roster;;2023;;;;;;;
John Brown;2238;2021;0;Lutz1904;6650000 ;5040000 ;;;0,00 ;;Roster;;2021;;;;;;;
John Brown;2238;2021;1;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;2;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;3;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;4;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;5;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;6;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;7;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;8;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;9;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;10;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;11;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;12;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;13;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;14;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;15;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
John Brown;2238;2021;16;Lutz1904;6650000 ;5040000 ;415625 ;315000 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;0;Lutz1904;950000 ;200000 ;;;0,00 ;;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;1;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;2;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;3;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;4;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;5;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;6;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;7;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;8;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;9;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;10;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;11;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;12;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;13;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;14;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;15;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Kyle Rudolph;943;2021;16;Lutz1904;950000 ;200000 ;59375 ;12500 ;0,00 ;16;Roster;;2021;;;;;;;
Lynn Bowden Jr.;6909;2021;0;Lutz1904;2225000 ;1275000 ;0 ;0 ;0,00 ;;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;1;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;2;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;3;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;4;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;5;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;6;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;7;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;8;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;9;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;10;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;11;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;12;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;13;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;14;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;15;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Lynn Bowden Jr.;6909;2021;16;Lutz1904;2225000 ;1275000 ;139063 ;79688 ;0,00 ;16;Taxi;;2022;;;;;;;
Miles Sanders;6151;2021;0;Lutz1904;20574000 ;15240000 ;;;0,00 ;;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;1;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;2;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;3;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;4;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;5;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;6;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;7;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;8;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;9;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;10;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;11;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;12;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;13;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;14;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;15;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Miles Sanders;6151;2021;16;Lutz1904;20574000 ;15240000 ;1285875 ;952500 ;0,00 ;16;Roster;;2023;;;;;;;
Parris Campbell;5880;2021;0;Lutz1904;6586000 ;3663000 ;;;0,00 ;;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;1;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;2;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;3;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;4;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;5;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;6;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;7;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;8;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;9;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;10;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;11;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;12;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;13;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;14;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;15;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Parris Campbell;5880;2021;16;Lutz1904;6586000 ;3663000 ;411625 ;228938 ;0,00 ;16;Roster;;2022;;;;;;;
Preston Williams;6148;2021;0;Lutz1904;8424000 ;7488000 ;;;0,00 ;;Roster;;2023;;;;;;;
Preston Williams;6148;2021;1;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;2;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;3;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;4;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;5;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;6;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;7;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;8;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;9;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;10;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;11;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;12;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;13;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;14;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;15;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Preston Williams;6148;2021;16;Lutz1904;8424000 ;7488000 ;526500 ;468000 ;0,00 ;16;Roster;;2023;;;;;;;
Ryquell Armstead;6007;2021;0;Lutz1904;1602000 ;270000 ;;;0,00 ;;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;1;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;2;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;3;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;4;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;5;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;6;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;7;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;8;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;9;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;10;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;11;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;12;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;13;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;14;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;15;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Ryquell Armstead;6007;2021;16;Lutz1904;1602000 ;270000 ;100125 ;16875 ;0,00 ;16;Roster;;2022;;;;;;;
Salvon Ahmed;6918;2021;0;Lutz1904;890000 ;510000 ;0 ;0 ;0,00 ;;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;1;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;2;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;3;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;4;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;5;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;6;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;7;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;8;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;9;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;10;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;11;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;12;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;13;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;14;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;15;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Salvon Ahmed;6918;2021;16;Lutz1904;890000 ;510000 ;55625 ;31875 ;0,00 ;16;Taxi;;2022;;;;;;;
Sterling Shepard;3200;2021;0;Lutz1904;4860000 ;2880000 ;;;0,00 ;;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;1;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;2;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;3;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;4;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;5;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;6;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;7;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;8;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;9;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;10;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;11;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;12;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;13;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;14;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;15;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Sterling Shepard;3200;2021;16;Lutz1904;4860000 ;2880000 ;303750 ;180000 ;0,00 ;16;Roster;;2023;;;;;;;
Tee Higgins;6801;2021;0;Lutz1904;6230000 ;1557500 ;;;0,00 ;;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;1;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;2;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;3;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;4;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;5;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;6;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;7;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;8;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;9;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;10;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;11;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;12;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;13;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;14;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;15;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Tee Higgins;6801;2021;16;Lutz1904;6230000 ;1557500 ;389375 ;97344 ;0,00 ;16;Roster;;2024;;;;;;;
Auden Tate;5130;2022;0;Lutz1904;3321000 ;492000 ;;;0,00 ;;Roster;;2023;;;;;;;
Auden Tate;5130;2022;1;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;2;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;3;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;4;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;5;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;6;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;7;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;8;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;9;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;10;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;11;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;12;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;13;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;14;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;15;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
Auden Tate;5130;2022;16;Lutz1904;3321000 ;492000 ;207563 ;30750 ;0,00 ;16;Roster;;2023;;;;;;;
